category_id,views,comments_disabled,ratings_disabled,channel_text,difference_d,difference_h,published_year,published_month,trending_year,trending_month
24,60607,"""False""","""False""","Riverdale | Chapter Twenty-Six: The Tell-Tale Heart Trailer | The CW The CW Television Network   The CW|""The CW Network""|""television""|""shows""|""TV""|""episodes""|""network""|""drama""|""Magic""|""Thriller""|""Heaven""|""Hell""|""Series""|""Show""|""Trailer""|""Episode""|""2015""|""CW""|""Television""|""Riverdale""|""Archie Comics""|""Archie""|""Jason Blossom""|""Archie Andrews""|""Jughead Jones""|""Betty Cooper""|""Veronica Lodge""|""Cheryl Blossom""|""Heart""|""Tell Tale Heart""",1.0,42.0,2018,2,2018,2
24,617293,"""False""","""False""","Sandra Bullock, Sarah Paulson & Awkwafina's Secret Skills The Late Late Show with James Corden   The Late Late Show|""Late Late Show""|""James Corden""|""Corden""|""late night""|""late night show""|""comedy""|""comedian""|""celebrity""|""celeb""|""celebrities""|""CBS""|""joke""|""jokes""|""funny""|""funny videos""|""funny video""|""humor""|""hollywood""|""famous""|""Sandra Bullock""|""Sarah Paulson""|""Awkwafina""|""Interview""|""Entertainment""|""Nonrecurring""|""Evergreen""",3.0,87.0,2018,6,2018,6
20,63759,"""False""","""False""","2018 Bugatti Chiron -- Now in Forza Motorsport 7! Turn10Studios   Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",4.0,99.0,2018,2,2018,2
24,4838172,"""False""","""False""","We built the Infinity Gauntlet with 25,000 magnets! Vat19   vat19|""vat19 nanodots""|""vat19 infinity gauntlet""|""vat19 magnets""|""nanodots""|""nanodots magnets""|""nanodots infinity gauntlet""|""infinity gauntlet""|""avengers infinity gauntlet""|""nanodots structure""|""nanodots build""|""nanodots time lapse""|""magnet spheres""|""magnetic spheres""|""building magnets""|""fidget magnets""|""buckyballs""|""marvel infinity gauntlet""|""infinity gauntlet stones""|""infinity stones""|""avengers""|""avengers infinity war""|""avengers infinity war infinity gauntlet""|""infinity gauntlet replica""",26.0,636.0,2018,5,2018,6
24,1610950,"""False""","""False""","Cut for Time: Star Warriors - SNL Saturday Night Live   SNL|""Saturday Night Live""|""SNL Season 43""|""Episode 1739""|""Charles Barkley""|""J.J. Abrams""|""Alex Moffat""|""Mikey Day""|""Kate McKinnon""|""Pete Davidson""|""Kenan Thompson""|""Star Wars""|""Mos Eisley""|""s43""|""s43e14""|""episode 14""|""live""|""new york""|""comedy""|""sketch""|""funny""|""hilarious""|""late night""|""host""|""music""|""guest""|""laugh""|""impersonation""|""actor""|""improv""|""musician""|""charles barkley""|""basketball""|""NBA""|""Philadelphia 76ers""|""Phoenix Suns""|""Houston Rockets""|""Migos""|""Quavo""|""Offset""|""Takeoff""|""bad and boujee""|""stir fry""",4.0,112.0,2018,3,2018,3
15,745028,"""False""","""False""","A Friendly Arctic Fox Greets Explorers | National Geographic National Geographic   national geographic|""nat geo""|""natgeo""|""animals""|""wildlife""|""science""|""explore""|""discover""|""survival""|""nature""|""documentary""|""Canada""|""Arctic Fox""|""Explorers""|""PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2""|""PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb""|""PLivjPDlt6ApS5FeUq8c-I7WWPVx3W0blc""|""Friendly Arctic Fox Greets Explorers""|""Fox Greets Explorers""|""frozen landscape""|""Canadian Arctic""|""human visitor""|""Canadian""|""Arctic""|""curious""|""Fox Greets""|""human""|""frozen""|""landscape""|""very curious about one human visitor""",10.0,263.0,2018,3,2018,3
17,2454563,"""False""","""False""","LAZY BOY Vs. TRAMPOLINE from 45m! How Ridiculous   how ridiculous|""giant anvil vs""|""anvil vs""|""giant anvil""|""rc cars""|""anvil""|""magnus effect""|""anvil vs fridge""|""dropping an anvil""|""rc""|""anvil drop""|""drop test""|""how ridiculous anvil""|""anvil vs ice""|""line x""|""darts""|""basketball connect 4""|""anvil drop test""|""dart""|""ridiculous""|""epic""|""funny""|""45m tower""|""how ridiculous rc car""|""giant ice block""|""trampoline""|""la-z-boy""|""la-z-boy trampoline""|""lazy boy""|""bowling ball""|""bowling ball trampoline""|""ice block trampoline""|""trampoline 45m tower""",23.0,554.0,2018,4,2018,5
24,5779856,"""False""","""False""","How a TV Works in Slow Motion - The Slow Mo Guys The Slow Mo Guys   slomo|""slow""|""mo""|""super""|""motion""|""Slow Motion""|""1000""|""1000fps""|""gav""|""dan""|""slowmoguys""|""phantom""|""guys""|""HD""|""flex""|""gavin""|""free""|""gavin free""|""high speed camera""|""the slow mo guys""|""2000""|""2000fps""|""5000""|""5000fps""|""how""|""tv""|""works""|""380000fps""",1.0,33.0,2018,1,2018,1
10,41535,"""False""","""False""","U2: Live in der Berliner U-Bahnlinie U2: „Get Out Of Your Own Way“, „Sunday Bloody Sunday“ und „One“ rollingstoneonline   U2|""Berlin""|""BVG""|""2017""|""U Bahn""|""jam""|""session""",2.0,57.0,2017,12,2017,12
10,4511229,"""False""","""False""","Milo Manheim, Meg Donnelly - Someday (From ZOMBIES) DisneyMusicVEVO   Milo|""Manheim""|""Meg""|""Donnelly""|""Someday""|""Walt""|""Disney""|""Records""|""Soundtrack""",7.0,189.0,2018,2,2018,2
23,7797284,"""False""","""False""","My Horibal Speling TheOdd1sOut   spelling|""school""|""teacher""|""speech""|""audiobooks""|""speech impediment""|""dyslexia""|""spelling test""|""mrs koolaid""|""bees""|""reading""|""writting""|""raindrop""|""battle of the books""|""book""|""cartoon""|""animation""|""funny""|""lol""|""theoddonesout""|""theoddisout""|""tj""",6.0,150.0,2018,1,2018,1
24,143128,"""False""","""False""","How To Design A Comic Book Page Nerdwriter1   the nerdwriter|""nerdwriter""|""youtube nerdwriter""|""nerd writer""|""nerdwriter1""|""video essays""|""maus comic""|""art spiegelman maus""|""maus art spiegelman""|""maus art spiegelman comic""|""art spiegelman""|""maus""|""maus nerdwriter""|""art spiegelman nerdwriter""|""arti spiegelman graphic novel""|""art spiegelman comix""|""maus graphic novel""|""maus comix""|""graphic novel""|""comix""|""comix maus""|""comix page""|""how to design a comix page""|""graphic novel maus""|""art spiegelman comic""|""maus case study""|""comic""|""comix art spiegelman""",0.0,9.0,2017,11,2017,11
24,253907,"""False""","""False""","‘The Grand Tour’ Café The Grand Tour   grand tour|""cafe""|""motorized""|""furniture""|""drive""|""race""|""coffee""|""table""|""chair""|""sofa""|""loveseat""|""ottoman""|""hidden""|""cameras""|""first""|""customers""|""waiter""|""hostess""|""fun""|""humor""|""driving""|""racing""|""speed""|""crash""|""crashing""|""video""|""nyc""|""newyorkcity""|""grandtour""|""mobility""|""shop""|""Greenwich""|""village""|""Amazon""",0.0,11.0,2017,12,2017,12
10,2184748,"""False""","""False""","Brett Young - Mercy BrettYoungVEVO   Brett|""Young""|""Mercy""|""BMLG""|""Records""|""LLC""|""Country""",11.0,282.0,2018,3,2018,3
20,2523798,"""False""","""False""","Nintendo Direct 3.8.2018 Nintendo   nintendo|""play""|""game""|""gameplay""|""fun""|""video game""|""action""|""rpg""|""nintendo direct""|""nintendo switch""|""nintendo direct 3.8.2018""|""nintendo 3ds""|""Luigi's Mansion""|""Kirby Star Allies""|""Octopath Traveler""|""Dark Souls Remastered""|""Mario Tennis Aces""|""Captain Toad""|""Undertale""|""Crash Bandicoot N. Sane Trilogy""|""Little Nightmares: Complete Edition""|""South Park: The Fractured But Whole""|""ARMS""|""Splatoon 2: Octo Expansion""|""Super Smash Bros.""|""super smash bros for nintendo switch""|""super smash bros switch""",2.0,49.0,2018,3,2018,3
24,1402577,"""False""","""False""","HOW WELL DOES MY MOM KNOW ME? Markiplier   markiplier|""how well does my mom know me""|""how well do we know each other""|""parent tag""|""friend tag""|""funny moments""|""funniest""|""hilarious""|""momiplier""|""family friendly""",8.0,197.0,2018,5,2018,6
24,94863,"""False""","""False""","Real Madrid players warm up before the Clásico! Real Madrid C.F.   Real Madrid C.F.|""Real Madrid""|""Madrid""|""Clásico""|""El Clásico""|""Barcelona""",3.0,83.0,2017,12,2017,12
10,2738667,"""False""","""False""","Made Defiant: The Mixtape ft. Neymar Jr., Kane, Özil and Mendy | Beats by Dre Beats by Dre   [none]",4.0,112.0,2018,6,2018,6
23,5249155,"""False""","""False""","THRIFTING BRANDS!! GOODWILL WITH GREATLIZA. Liza Koshy   liza|""lizza""|""lizzza""|""lizzzavine""|""lizzzak""|""lizzzako""|""koshy""|""lizakoshy""|""wednesdays""|""thrifting with liza""|""with liza""|""with lizzza""|""dollar store with liza""|""puns""|""word play""|""comedy""|""improv""|""sketch""|""vlog""|""david dobrik""|""saving money""|""how to save money liza""|""cheap liza""|""discounts""|""coupons""|""how to save""|""how to""|""thrifting comedy""|""thrifting jokes""|""cheap joke""|""how to thrift""|""thrift store funny""|""macklemore thrift shopping""|""shopping with liza""|""liza puns""|""brand names for less""",5.0,122.0,2017,12,2017,12
10,845262,"""False""","""False""","Lady Gaga - Joanne/Million Reasons (LIVE From The 60th GRAMMYs ®) EntertainmentVevo   lady gaga|""joanne""|""million reasons""|""grammys""|""2018""|""live""|""live at grammys""|""Lady Gaga performs at the Grammys 2018""",0.0,22.0,2018,1,2018,1
22,129360,"""False""","""False""","YOUTUBER QUIZ + TRUTH OR DARE W/ THE MERRELL TWINS! Molly Burke   youtube quiz|""youtuber quiz""|""truth or dare""|""exposed""|""youtube crush""|""molly burk""|""collab""|""collaboration""",0.0,5.0,2017,11,2017,11
27,192359,"""False""","""False""","How Zero-G Planes Work Tom Scott   tom scott|""tomscott""|""built for science""|""zero-g""|""zero g""|""zero gravity""|""weightlessness""|""zero g plane""|""zero-g plane""|""zero g flight""|""zero-g flight""|""microgravity""|""ESA""|""european space agency""|""fly your thesis""|""F-WNOV""|""novespace""|""parabola""|""parabolic flight""",0.0,7.0,2017,12,2017,12
23,789879,"""False""","""False""","Migos, Nicki Minaj, Cardi B - MotorSport | My Parents React (Ep. 26) IISuperwomanII   iisuperwomanii|""superwoman""|""team super""|""lilly singh""|""youtube superwoman""|""manjeet""|""paramjeet""|""superwoman youtube""|""lilly singh parents react""|""superwoman parents react""|""motorsport""|""nicki minaj""|""cardi b""|""cardi b nicki minaj""|""cardi b nicki minaj motorsport""|""parents react nicki minaj""|""superwoman parents react nicki minaj""|""motorsport migos""|""cardi b motorsport""|""nicki minaj motorsport""|""migos motorsport""|""migos youtube""|""nicki minaj youtube""|""cardi b youtube""|""parents react""|""my parents react""",1.0,24.0,2018,1,2018,1
24,324273,"""False""","""False""","Troy: Fall Of A City | Official Trailer [HD] | Netflix Netflix   Netflix|""Trailer""|""Netflix Original Series""|""Netflix Series""|""television""|""movies""|""streaming""|""movies online""|""television online""|""documentary""|""comedy""|""drama""|""08282016NtflxUSCAN""|""watch movies""|""TROY""|""fall of a city""|""city of troy""|""helen of troy""|""love story""|""war story""|""Helen and Paris""|""british tv""|""british drama""|""romantic tv""|""action tv""|""aphrodite""|""Helen of Sparta""|""Sparta""|""Louis Hunter""|""Jonas Armstrong""|""Carl Beukes""|""Lex King""|""PLvahqwMqN4M35d1XdbUEWZT_r36Z6tIz3""|""PLvahqwMqN4M0MGkARAHH7sCVVEepIBVYe""",1.0,31.0,2018,3,2018,3
10,22252,"""False""","""False""","I never moaned once! Gary Oldman on his Oscar winning performance as Winston Churchill. BBC Radio 1   Gary Oldman|""ali plumb""|""radio 1""|""radio one""|""darkest hour""|""winston churchill""|""oscar""|""oscar winner""|""oscars""|""academy awards""|""academy award winner""",1.0,43.0,2018,3,2018,3
25,324708,"""True""","""False""","Reverend Billy Graham's Funeral | NBC News NBC News   nbc news|""breaking news""|""us news""|""world news""|""politics""|""nightly news""|""current events""|""top stories""|""pop culture""|""business""|""health""|""billy graham funeral""|""pastor""|""evangelist""|""rev. billy graham""|""Reverend Billy Graham's Funeral""|""america's pastor""|""billy graham dies at 99""|""religion""|""reverend billy graham""|""billy graham ceremony""|""billy graham death""|""billy graham dies""|""rev billy graham""|""funeral for billy graham""|""bill graham funeral""|""billy graham ceremony live""|""billy graham live stream""",0.0,3.0,2018,3,2018,3
24,368273,"""False""","""False""","I Learned to Solve the 2x2x2 Rubik's Cube Blindfolded Mike Boyd   rubiks|""cube""|""blindfolded""|""2x2x2""|""mike boyd""|""learn""|""quick""|""this week""|""solved""|""solve""|""guy learns""|""cubing""",6.0,152.0,2018,4,2018,5
22,197380,"""False""","""False""","Super Mario Cereal! iJustine   mario cereal|""super mario cereal""|""taste test""|""unboxing""|""ijustine""|""super mario odyssey""",4.0,103.0,2017,12,2017,12
26,1603765,"""False""","""False""","Kim Kardashian Princess Jasmine Transformation Kandee Johnson   Kim Kardashian|""Kandee Johnson""|""Princess Jasmine""|""Kim Kardashian Transformation""|""Kim kardashian makeup""|""kim kardashian West""|""Kandee""|""disney""|""princess""|""disney princess""|""princess makeup""|""makeup transformation""|""makeup tutorial""|""tutorial""|""makeup""|""beauty""|""kandeejohnson""|""candy johnson""|""how to""|""kim kardashian beauty""|""kardashian""|""aladdin""|""kim kandee""|""kim kardashian makeup tutorial""|""kanye west""",2.0,50.0,2018,5,2018,5
24,16872177,"""False""","""False""","Mirror-Polished Japanese Foil Ball Challenge Crushed in a Hydraulic Press-What's Inside? The Action Lab   polishing foil balls|""foil balls""|""japanese trend""|""diy""|""mirror polishing""|""aluminum foil ball""|""threadbanger""|""japan trend""|""weird trend""|""the action lab""|""how to""|""diy projects""|""polishing foil ball""|""satisfying""|""diy ball""|""diy polish ball""|""diy ideas""|""foil""|""foil ball""|""polishing aluminum foil""|""foil ball challenge""|""aluminum foil ball challenge""|""japanese challenge""|""aluminum foil ball polishing""|""aluminum ball polishing""|""polishing balls""|""extreme polishing""|""vacuum""|""fly""|""insect""|""mass""|""action lab""",8.0,200.0,2018,4,2018,4
23,1572563,"""False""","""False""","My Trip to North Bay Domics   domics|""animation""|""north bay""|""canoe""|""kayak""|""hiking""|""camping""|""trip""|""vacation""|""raod trip""|""funny""|""capsize""|""boat""|""water""|""lake""|""beach""|""surrey""|""bike""",5.0,140.0,2018,2,2018,2
23,1315873,"""False""","""False""","Mean Tweets – Country Music Edition #3 Jimmy Kimmel Live   jimmy|""jimmy kimmel""|""jimmy kimmel live""|""late night""|""talk show""|""funny""|""comedic""|""comedy""|""clip""|""comedian""|""mean tweets""|""country music""|""cma awards""|""Zac Brown Band""|""Cassadee Pope""|""Blake Shelton""|""Luke Combs""|""Randy Houser""|""Old Dominion""|""Trace Adkins""|""Darius Rucker""|""Dan + Shay""|""Jana Kramer""|""Chris Young""|""Florida Georgia Line""|""Lady Antebellum""|""Chris Stapleton""|""Jake Owen""|""Little Big Town""|""justin moore""|""twitter""",4.0,115.0,2017,11,2017,11
24,276834,"""False""","""False""","Adam Ruins Everything - The Truth about Paul Revere | truTV truTV   “truTv|""Shows”""|""”truTV""|""New""|""Series”""|""“trutv""|""episode""|""clips”""|""youtube”""|""“true""|""tv”""|""“truetv”""|""youtube""|""channel”""|""“the""|""new""|""trutv”""|""adam ruins everything""|""ruins everything""|""truTV""|""adam ruins""|""truTv adam ruins everything""|""adam conover""|""adam ruins everything truTV""|""adam conover runis everything""|""Truth""",11.0,286.0,2018,3,2018,3
23,1358775,"""False""","""False""",Claudia O'Doherty Is An Unemployed & Versatile Actress  - CONAN on TBS Team Coco   [none],7.0,173.0,2018,3,2018,4
22,253710,"""False""","""False""","My asthmatic kitty cat getting his meds BaconLegs   Asthma|""feline asthma""|""cat asthma""|""cat""|""kitty""|""cute""|""inhaler""|""kitty cat""|""adorable""|""meow""",2.0,69.0,2018,1,2018,1
24,967885,"""False""","""False""","Gwen Stefani Reveals Fun Fact About Blake Shelton's Ex-Girlfriend Jimmy Kimmel Live   jimmy|""kimmel""|""live""|""late""|""night""|""talk""|""show""|""funny""|""comedic""|""comedy""|""clip""|""comedian""|""gwen""|""stefani""|""blake""|""shelton""|""ex-girlfriend""|""boyfriend""|""romance""|""dating""|""music""|""no""|""doubt""|""ska""|""gwen stefani""|""blake shelton""|""no doubt""|""ska music""|""ska band""",4.0,112.0,2018,4,2018,4
28,611553,"""False""","""False""","Mom vs. Dad: What Did You Inherit? AsapSCIENCE   AsapSCIENCE|""inheritance""|""in a nutshell""|""red hair""|""why do men go bald""|""how to stop balding""|""physiology""|""colorblind test""|""balding""|""how do genetics work""|""education""|""best science videos""|""best science channel""|""mood disorder""|""what do you inherit from your mom""|""what do you inherit from your dad""|""kurzgesagt""|""animated science channel""|""chromosomes""|""genetic traits""|""eye color""|""what did I inherit from my parents""|""what did you inherit from your parents""|""night school""|""ethan's corner - facebook""",1.0,31.0,2018,4,2018,4
24,620623,"""False""","""False""","Adriana Lima’s Victoria’s Secret Sleepover | Vogue Vogue   fashion|""victoria secret""|""victoria secret fashion show""|""adriana lima""|""taylor hill""|""candice swanepoel""|""stella maxwell""|""vs""|""victorias secret""|""victorias secret sleepover""|""sleepover""|""angel""|""vs angels""|""victorias secret angels""|""model""|""models""|""victorias secret models""|""adriana lima model""|""adriana lima backstage""|""victoria's secret backstage""|""victoria's secret fashion show""|""vs fashion show""|""slumber party""|""victorias secret slumber party""|""vogue""|""vogue.com""",2.0,56.0,2017,11,2017,12
10,190151,"""False""","""False""",So I just bought a new mouse.... Gustawny   #guitar #musiciseverywhere #jammin #meme #funny #deeppurple #pinkfloyd,6.0,151.0,2018,4,2018,4
17,4992619,"""False""","""False""","Ronda Rousey helps Natalya fend off Absolution: Raw, April 16, 2018 WWE   wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Raw""|""Natalya""|""Mandy Rose""|""Sonya Deville""|""Ronda Rousey""|""sp:ty=high""|""sp:st=wrestling""|""sp:scp=athlete_in_match""|""sp:dt=2018-04-16T20:00:00-04:00""|""sp:ev=wwe-raw""|""sp:ath=wwe-natal""|""sp:ath=wwe-mrose""|""wwe raw""|""monday night raw""|""raw clips""|""raw highlights""|""wwe raw clips""|""wwe raw highlights""|""ronda wwe""|""ronda match wwe""|""ronda rousey wwe""",1.0,44.0,2018,4,2018,4
19,528198,"""False""","""False""","70 People Reveal How to Tell If Someone Is From Their Country | Condé Nast Traveler Condé Nast Traveler   70 people|""70 people from 70 countries""|""countries""|""country""|""how to""|""how to tell""|""people""|""europe countries""|""african countries""|""asian countries""|""countries in europe""|""countries of europe""|""countries of africa""|""countries in africa""|""european countries""|""france""|""russia""|""germany""|""japan""|""china""|""italy""|""spain""|""70 countries""|""many people from many countries""|""africa""|""african""|""europe""|""european""|""traveler""|""travel""|""conde nast traveler""|""travel videos""|""travel guide""",11.0,271.0,2018,4,2018,5
10,15144751,"""False""","""False""","周杰倫 Jay Chou【不愛我就拉倒 If You Don't Love Me, It's Fine】Official MV 杰威爾音樂 JVR Music   周杰倫|""Jay""|""Chou""|""周董""|""周杰伦""|""周傑倫""|""杰威尔""|""周周""|""袁詠琳""|""cindy""|""yen""|""官方""|""高清""|""不愛我就拉倒""|""繁體""|""浩克""|""彈頭""",13.0,320.0,2018,5,2018,5
23,1803124,"""False""","""False""","Don't Open The Wrong Mystery Door!! Team Edge   family friendly|""kids games""|""family games""|""challenges""|""competition""|""family fun""|""kid friendly""|""giant games""|""bottle flip""|""battle""|""trick shots""|""Mystery door""|""mystery""|""soccer""|""wedding""|""canon""|""What's Behind the Mystery Door?""|""whats behind""|""messy""|""team edge""|""edge games""|""team edge challenge""|""teamedge""|""matthias""|""team edge gaming""",4.0,99.0,2018,6,2018,6
10,635714,"""False""","""False""","Kid Rock - American Rock 'n Roll (Official Video) Kid Rock   kid rock|""american rock n roll""|""sweet southern sugar""|""country""|""po dunk""|""tennesse mountaintop""",11.0,282.0,2018,2,2018,3
25,1178444,"""False""","""False""","Distraught father of 3 victims tries to physically attack Larry Nassar in courtroom MLive   Larry Nassar|""USA gymnastics""|""MSU""|""Doctor""|""sexual assault""|""sexual abuse""|""Nassar""|""MSU doctor""|""USA gymnastics doctor""|""MLive""|""Lansing""|""Olympic medalist""|""Lou Anna Simon""|""olympics""|""olympian""|""MSU president""|""victim""|""hero""|""army of girls""|""sentencing""|""John Geddert Eaton County""|""Attack""|""tackled""|""Randy Margraves""|""Rachael Denhollander""|""Indy star""|""auth-jbissell-auth""",0.0,9.0,2018,2,2018,2
26,140163,"""False""","""False""","How I Did My Makeup in HIGH SCHOOL Jessica Clements   how i did my makeup in highschool|""jessica clements""|""jessmclements""|""how i did my makeup""|""highschool""|""highschool makeup""|""tutorial""|""highschool makeup tag""|""makeup tag""",6.0,147.0,2018,2,2018,3
25,347611,"""False""","""False""","Sen. Kirsten Gillibrand Talks Allegations Against Steve Wynn, Calling For Al Franken To Step Down The View   kirsten gillibrand|""the view""|""hot topics""|""steve wynn""|""al franken""|""donald trump""|""politics""|""sexual misconduct""|""feminism""|""washington dc""",4.0,103.0,2018,1,2018,2
10,2181178,"""False""","""False""","Janelle Monáe - I Like That [Official Video] Janelle Monáe   Janelle Monae|""Wonderland""|""Janelle""|""Electric lady""|""Dirty Computer""|""Janelle Monáe""|""monae""|""PYNK""|""Make Me Feel""|""Django Jane""|""Palace of the Dogs""|""Dirty""|""Computer""|""album""|""emotion picture""|""Wondaland""|""Jane""|""Jane Bond""|""black panther""|""black panther trailer""|""#dirtycomputer""|""bad boy""|""warner music group""|""Atlantic Records""|""Tessa Thompson""|""Tessa""|""Thompson""|""mTjQq5rMlEY""|""tGRzz0oqgUE""|""tEddixS-UoU""|""Oxls2xX0Clg""|""pwnefUaKCbc""|""lqmORiHNtN4""|""LPFgBCUBMYk""|""eaMBagakSdM""|""archandroid""|""I Like That""",16.0,391.0,2018,4,2018,5
24,274294,"""False""","""False""","FASHION PHOTO RUVIEW: Evil Twin with Raja and Raven WOWPresents   world of wonder|""world of wonder productions""|""wow report""|""raven""|""raja""|""toot""|""boot""|""season 10""|""vh1""|""rupauls""|""drag""|""race""",0.0,10.0,2018,6,2018,6
28,6411779,"""False""","""False""","Samsung Galaxy S9 and S9+: Official Introduction Samsung   Samsung|""Samsung Electronics""|""Galaxy""|""CES""|""Mobile""|""SamsungGalaxyS9""|""SamsungGalaxyS9Plus""|""GalaxyS9""|""GalaxyS9Plus""|""CameraReimagined""|""DualAperture""|""SuperLowLight""|""SuperSlowMo""|""AREmoji""|""BixbyVision""|""AKGspeakers""",5.0,126.0,2018,2,2018,3
24,767049,"""False""","""False""","Joga O Bum Bum Tam Tam - MC Fioti / Rikimaru Choreography 1MILLION Dance Studio   choreography|""1million dance studio""|""원밀리언 댄스 스튜디오""|""1million""|""원밀리언""|""1m""|""Dance""|""hiphop""|""music""|""urban dance""|""안무""|""댄스""|""안무가""",7.0,179.0,2018,4,2018,4
24,272163,"""False""","""True""","Why Are Fat People a Joke? LoeyLane   loeylane|""loey lane""|""loey""|""bug""|""lane""|""loey bug""|""loeybug""|""body positivity""|""body confidence""|""body""|""positivity""|""rant""|""plus-size""|""plus size""|""confidence""|""storytime""|""story time""|""story""|""time""",3.0,81.0,2018,1,2018,1
24,282912,"""False""","""False""","Tom Holland Felt Insecure On The Set Of Avengers - The Graham Norton Show BBC America   BBC America|""Television""|""BBC""|""British""|""The Graham Norton Show""|""Graham Norton""|""Celebrities""|""Talk Show""|""Chat Show""|""Funny""|""Talk Show Host""|""tom holland""|""spider-man""|""avengers""",11.0,266.0,2018,4,2018,4
10,2122867,"""False""","""False""","Kygo - Stranger Things ft. OneRepublic (Alan Walker Remix) Alan Walker   Alan Walker|""Kygo""|""One Republic""|""Stranger Things""|""House""|""Techno""|""DJ Walkzz""|""K-391""|""Remix""|""new song""|""2018""|""worldofwalker""|""Faded""|""The Spectre""|""All falls down""|""Sing me to sleep""|""Norway""|""EDM""|""Electro""|""Lyrics""|""Allan""|""Valker""|""OneRepublic""",6.0,150.0,2018,2,2018,2
28,247839,"""False""","""False""","How Pencils Are Made INSIDER   pencils|""how it's made""|""science channel""|""design""|""factory""|""INSIDER""|""INSIDER design""|""business insider""|""tech insider""",3.0,73.0,2017,11,2017,11
10,15191078,"""False""","""False""","G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly GEazyMusicVEVO   BPG/RVG/RCA Records|""G-Eazy feat. A$AP Rocky""|""Cardi B""|""French Montana""|""Juicy J & Belly""|""No Limit REMIX""|""Rap""",4.0,99.0,2017,12,2017,12
26,1775997,"""False""","""False""","iPhone X vs Makeup Transformation (Face ID TEST) dope2111   iphone x|""iphonex makeup""|""iphonex test""|""new iphone""|""iphone vs makeup""|""face id""|""face id test""|""iphone x challenge""|""iphone hack""|""iphone x makeup tutorial""|""makup tutorial""|""2017 makeup""|""promise phan""|""twins face id""|""twins iphonex""|""iphonex face""|""iphonex review""",2.0,71.0,2017,11,2017,11
25,22974,"""False""","""False""","Ratko Mladic found guilty of genocide over Bosnia war - BBC News BBC News   bbc|""bbc news""|""news""|""Ratko Mladic""|""Mladic""|""genocide""|""guilty of genocide""|""Bosnia war""|""Bosnia""|""Butcher of Bosnia""|""the hague""|""the sentence of mladic""|""serbia""|""serbian""|""bbc latest news""|""bbc breaking news""|""mladić""|""Ratko Mladić""",4.0,108.0,2017,11,2017,11
27,468942,"""False""","""False""","Not Everyone Should Code PolyMatter   cs|""computer""|""science""|""computer science""|""program""|""programming""|""code""|""coding""|""everyone""|""everyone should code""|""bootcamp""|""demand""|""supply""|""skill""|""easy""|""hard""|""college""|""education""|""job""|""job market""|""market""|""profession""|""wage""|""salary""|""silicon valley""|""apple""|""google""|""facebook""|""amazon""|""cs major""|""major""|""class""|""classes""|""coder""|""future""|""tech""|""technology""|""company""|""programmer""|""specialization""|""mac""|""PC""|""data""|""IT""|""information technology""|""STEM""|""math""|""engineer""|""engineering""",6.0,152.0,2018,4,2018,4
24,1079519,"""False""","""False""","Adam Scott Hijacks a Stranger's Tinder | Vanity Fair Vanity Fair   adam scott|""tinder""|""tinder takeover""|""hijacks tinder""|""hijacks dating account""|""adam scott 2018""|""adam scott tinder""|""adam scott funny""|""adam scott comedy""|""adam scott dating""|""dating""|""dating app""|""tinder funny""|""tinder 2018""|""takeover""|""tinder story""|""hijack phone""|""adam scott parks and rec""|""tinder date""|""celebrity tinder""|""adam scott tinder takeover""|""tinder takeover vanity fair""|""tinder app""|""tinder dating""|""adam scott interview""|""vanity fair""|""vanity fair magazine""|""vf""",6.0,151.0,2018,3,2018,3
24,43897,"""False""","""False""","The Talk - Piers Morgan Goes Off on Omarosa, from 'Celebrity Apprentice' to the White House The Talk   The Talk|""Julie Chen""|""Aisha Tyler""|""Sharon Osbourne""|""Sara Gilbert""|""Sheryl Underwood""|""Talk Show""|""daytime talk""|""The View""|""celebrity guests""|""celebrities""|""redo you""|""celebrity interviews""|""lifestyle""|""talk show""|""issues""|""hot topic""|""discussions""|""Daytime""|""CBS""",6.0,145.0,2018,2,2018,2
24,128700,"""False""","""False""","KEEP ME COMING by SUPERFRUIT SUPERFRUIT   superfruit|""super""|""fruit""|""scott""|""hoying""|""mitch""|""grassi""|""fcute""|""weekly""|""obsessions""|""everyone""|""heres""|""good""|""song""|""dont""|""listen""|""to""|""anything""|""else""|""today""|""future""|""friends""",1.0,30.0,2017,11,2017,11
22,186110,"""False""","""False""","TURNING INTO TRIXIE MATTEL // Grace Helbig Grace Helbig   grace|""grace helbig""|""graceinabox""|""youtube grace helbig""|""grace helbig youtube""|""trixie mattel""|""drag makeup""",1.0,45.0,2018,1,2018,1
24,182557,"""False""","""False""","The Assassination of Gianni Versace: American Crime Story | Season 2: First Look | FX FX Networks   FX|""American Crime Story""|""Gianni Versace""|""ACS""|""drama""|""tv series""|""FX Networks""",3.0,79.0,2017,12,2017,12
